appid,header_image,windows,mac,linux,metacritic_score,recommendations,developers,publishers,positive,negative,estimated_owners,average_playtime_forever,average_playtime_2weeks,median_playtime_forever,median_playtime_2weeks,pct_pos_total,num_reviews_total,pct_pos_recent,num_reviews_recent,release_year,final_name,final_price,on_steam,on_epic,gen_action,gen_adventure,gen_rpg,gen_simulation,gen_strategy,gen_sports_racing,gen_horror,gen_2d,gen_3d,gen_anime,gen_open_world,gen_sandbox,gen_rogue,gen_scifi,gen_survival,gen_indie,gen_puzzle,gen_arcade,gen_story,gen_fps,lang_english,lang_turkish,cat_singleplayer,cat_controller,cat_multiplayer,cat_coop,cat_online_coop,cat_pvp,cat_split_screen,cat_mmo,is_retro,is_mid_era,is_recent,dev_rockstar,dev_ubisoft,dev_valve,dev_bethesda,dev_ea,dev_square_enix,dev_capcom,dev_fromsoftware,dev_cdprojekt,dev_sony,norm_reviews
695330.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/695330/header.jpg?t=1705518574,1,0,0,80.0,1630.0,['Scavengers Studio'],['Scavengers Studio'],1698.0,121.0,100000 - 200000,0.0,0.0,0.0,0.0,93.0,1632.0,100.0,16.0,2023.0,SEASON: A letter to the future,24.99,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1115251061808714
370280.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/370280/header.jpg?t=1734514413,1,1,1,0.0,1762.0,['橘子班'],['NVLMaker'],1896.0,123.0,50000 - 100000,280.0,0.0,280.0,0.0,93.0,1762.0,-1.0,-1.0,2016.0,Season of 12 Colors,1.49,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11875499909884941
366320.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/366320/header.jpg?t=1727865184,1,0,0,75.0,2233.0,['Swing Swing Submarine'],['Focus Entertainment'],2426.0,578.0,100000 - 200000,0.0,0.0,0.0,0.0,80.0,2234.0,85.0,14.0,2016.0,Seasons after Fall,9.99,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14114598140113224
958720.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/958720/header.jpg?t=1735211101,1,1,1,0.0,0.0,"['COMAN', 'Eliana-Asato']",['C&E'],0.0,0.0,0 - 20000,0.0,0.0,0.0,0.0,84.0,1125.0,-1.0,-1.0,2018.0,Second Chance,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07643685426860322
1148490.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1148490/header.jpg?t=1732959542,1,0,0,0.0,557.0,['Hexdraw'],['MicroProse Software'],487.0,129.0,20000 - 50000,0.0,0.0,0.0,0.0,79.0,558.0,-1.0,-1.0,2023.0,Second Front,24.49,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01033951180587367
1133730.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1133730/header.jpg?t=1582712242,1,0,0,0.0,0.0,['Zilong Game Limited'],['Zilong Game Limited'],618.0,568.0,100000 - 200000,44.0,0.0,66.0,0.0,52.0,1187.0,-1.0,-1.0,2019.0,Second Galaxy,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08149598865270448
859570.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/859570/header.jpg?t=1739548016,1,0,0,0.0,14011.0,"['Hologryph', 'Eerie Guest Studios']",['tinyBuild'],15816.0,2471.0,1000000 - 2000000,272.0,0.0,247.0,0.0,87.0,14018.0,89.0,93.0,2019.0,Secret Neighbor: Hello Neighbor Multiplayer,19.99,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.31445747497795623
396160.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/396160/header.jpg?t=1574484701,1,0,0,0.0,769.0,[],['Senpai Studios'],0.0,0.0,0 - 0,0.0,0.0,0.0,0.0,49.0,769.0,-1.0,-1.0,2015.0,Secret Of Magia,1.99,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04056622446525091
637670.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/637670/header.jpg?t=1724999058,1,0,0,0.0,2199.0,['Square Enix'],['Square Enix'],1846.0,808.0,200000 - 500000,1133.0,0.0,1642.0,0.0,69.0,2199.0,-1.0,-1.0,2018.0,Secret of Mana,39.99,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.13965618349409947
45100.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/45100/header.jpg?t=1450984857,1,1,1,0.0,637.0,['Artery Games'],['Artery Games'],1355.0,298.0,50000 - 100000,0.0,0.0,0.0,0.0,79.0,637.0,-1.0,-1.0,2010.0,Secret of the Magic Crystals,4.99,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.022816467168215324
265750.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/265750/header.jpg?t=1450115527,1,0,0,0.0,618.0,['Switchblade Monkeys Entertainment'],['Switchblade Monkeys Entertainment'],929.0,385.0,20000 - 50000,0.0,0.0,0.0,0.0,73.0,618.0,-1.0,-1.0,2015.0,Secret Ponchos,14.99,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.019962852524622342
269770.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/269770/header.jpg?t=1709229612,1,0,0,0.0,6600.0,['Pixel Ferrets'],['Pixel Ferrets'],7273.0,865.0,200000 - 500000,774.0,60.0,753.0,60.0,89.0,6616.0,83.0,62.0,2024.0,Secrets of Grindea,11.99,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.24359412468896555
215280.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/215280/header.jpg?t=1728917535,1,0,0,76.0,4397.0,['Funcom'],['Funcom'],6062.0,2949.0,500000 - 1000000,0.0,0.0,0.0,0.0,67.0,9012.0,82.0,17.0,2017.0,Secret World Legends,0.0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.27276226805703946
367120.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/367120/header.jpg?t=1458177671,1,1,1,0.0,0.0,['Michaela Laws'],['Michaela Laws'],1890.0,290.0,200000 - 500000,27.0,0.0,27.0,0.0,86.0,2182.0,-1.0,-1.0,2015.0,Seduce Me the Otome,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13892399390070165
958480.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/958480/header.jpg?t=1726931827,1,0,0,0.0,999.0,['TeamKRAMA'],['Eroge Japan'],281.0,55.0,0 - 20000,0.0,0.0,0.0,0.0,79.0,1001.0,-1.0,-1.0,2018.0,Seed of the Dead,7.49,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06542434581996028
1566390.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1566390/header.jpg?t=1725096084,1,0,0,0.0,2828.0,['TeamKRAMA'],['Eroge Japan'],2419.0,492.0,50000 - 100000,357.0,0.0,574.0,0.0,83.0,2830.0,-1.0,-1.0,2021.0,Seed of the Dead: Sweet Home,29.99,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.16345809865094704
1205950.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1205950/header_alt_assets_12.jpg?t=1740401786,1,0,1,0.0,834.0,['Venus Noire'],['TinyHat Studios'],0.0,0.0,0 - 20000,0.0,0.0,0.0,0.0,81.0,837.0,71.0,14.0,2020.0,Seeds of Chaos,19.99,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04855400048704406
987900.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/987900/header.jpg?t=1591793731,1,0,0,0.0,0.0,['Sheer Studios'],['Sheer Studios'],590.0,72.0,50000 - 100000,0.0,0.0,0.0,0.0,89.0,662.0,-1.0,-1.0,2018.0,Seeker,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02644440719463125
998930.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/998930/header.jpg?t=1732692911,1,0,0,0.0,3945.0,['DSGame'],['DSGame'],3956.0,1128.0,200000 - 500000,0.0,0.0,0.0,0.0,77.0,5084.0,61.0,18.0,2019.0,Seek Girl,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2187374853357639
1263370.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1263370/header.jpg?t=1732693507,1,0,0,0.0,4480.0,['DSGame'],['DSGame'],3949.0,721.0,200000 - 500000,0.0,0.0,0.0,0.0,84.0,4481.0,-1.0,-1.0,2020.0,Seek Girl:Fog Ⅰ,1.99,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.20682337664683687
1393410.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1393410/header.jpg?t=1732692998,1,0,0,0.0,897.0,['DSGame'],['DSGame'],688.0,261.0,50000 - 100000,17.0,0.0,22.0,0.0,72.0,897.0,-1.0,-1.0,2020.0,Seek Girl V,0.99,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.055081073500800395
1069740.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1069740/header.jpg?t=1667008688,1,0,0,0.0,9002.0,['Seen Games'],['Seen Games'],8816.0,823.0,200000 - 500000,0.0,0.0,0.0,0.0,91.0,9015.0,84.0,39.0,2019.0,Seen,2.99,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.272793679909102
1592280.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1592280/header.jpg?t=1739223518,1,0,1,0.0,3897.0,['Altered Orbit Studios'],['Altered Orbit Studios'],3809.0,349.0,100000 - 200000,797.0,0.0,797.0,0.0,93.0,3666.0,95.0,239.0,2024.0,Selaco,24.99,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18788025566507754
1398210.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1398210/header.jpg?t=1730124717,1,1,1,0.0,0.0,"['Viscum key', 'Nupu Neko Dev']",['Nupu Neko Dev'],1701.0,206.0,50000 - 100000,50.0,0.0,57.0,0.0,89.0,5004.0,84.0,79.0,2023.0,Selene ~Apoptosis~,0.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2172407264508699
1702010.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1702010/header.jpg?t=1740854087,1,0,0,0.0,4839.0,['Superkami'],['Toplitz Productions'],4300.0,1498.0,200000 - 500000,669.0,7.0,346.0,7.0,73.0,4858.0,74.0,163.0,2024.0,Sengoku Dynasty,29.99,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.21444641099136358
514310.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/514310/header.jpg?t=1740082404,1,0,0,62.0,931.0,['Meteorise'],"['XSEED Games', 'Marvelous USA, Inc.', 'Marvelous']",944.0,77.0,20000 - 50000,0.0,0.0,0.0,0.0,92.0,932.0,-1.0,-1.0,2016.0,SENRAN KAGURA Bon Appétit! - Full Course,19.99,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058689987457695846
889510.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/889510/header.jpg?t=1731452404,1,0,0,0.0,2195.0,['Tamsoft'],"['XSEED Games', 'Marvelous USA, Inc.', 'Marvelous']",2191.0,159.0,50000 - 100000,0.0,0.0,0.0,0.0,93.0,2195.0,96.0,30.0,2019.0,SENRAN KAGURA Burst Re:Newal,29.99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13948441387568777
502800.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/502800/header.jpg?t=1732302659,1,0,0,71.0,4789.0,['Tamsoft'],"['XSEED Games', 'Marvelous USA, Inc.', 'Marvelous']",4982.0,294.0,100000 - 200000,1754.0,223.0,429.0,223.0,94.0,4800.0,94.0,17.0,2017.0,SENRAN KAGURA ESTIVAL VERSUS,29.99,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.21331296714389358
696170.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/696170/header.jpg?t=1732061360,1,0,0,0.0,3741.0,['Tamsoft'],"['XSEED Games', 'Marvelous USA, Inc.', 'Marvelous']",3326.0,795.0,200000 - 500000,0.0,0.0,0.0,0.0,80.0,3742.0,92.0,27.0,2018.0,SENRAN KAGURA Peach Beach Splash,29.99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18981647492943107
411830.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/411830/header.jpg?t=1732307482,1,0,0,70.0,3438.0,['Tamsoft'],"['XSEED Games', 'Marvelous USA, Inc.', 'Marvelous']",3661.0,201.0,50000 - 100000,0.0,0.0,0.0,0.0,94.0,3445.0,100.0,12.0,2016.0,SENRAN KAGURA SHINOVI VERSUS,19.99,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18201315967380674
1144400.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1144400/header.jpg?t=1724440433,1,0,0,0.0,27191.0,['YUZUSOFT'],"['HIKARI FIELD', 'NekoNyan Ltd.']",29679.0,330.0,500000 - 1000000,591.0,50.0,233.0,50.0,98.0,27223.0,99.0,542.0,2020.0,Senren＊Banka,19.94,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3771009991087624
2957700.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2957700/header.jpg?t=1740622627,1,0,0,0.0,557.0,['LaoO Studio'],"['LaoO Studio', 'Erabit']",561.0,59.0,20000 - 50000,0.0,0.0,0.0,0.0,90.0,571.0,82.0,51.0,2024.0,Sensei! I Like You So Much!,11.69,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.012509432181733709
337150.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/337150/header.jpg?t=1729101552,1,1,1,0.0,1130.0,['Handelabra Games Inc.'],['Handelabra Games Inc.'],1427.0,166.0,200000 - 500000,37.0,0.0,63.0,0.0,93.0,1131.0,-1.0,-1.0,2014.0,Sentinels of the Multiverse,9.99,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0769384712823462
1252680.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1252680/header.jpg?t=1741012461,1,0,0,0.0,615.0,['Fireblade Software'],['Fireblade Software'],553.0,96.0,20000 - 50000,329.0,0.0,329.0,0.0,84.0,617.0,85.0,63.0,2024.0,SENTRY,19.99,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01981024557259433
2461850.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2461850/header.jpg?t=1741278194,1,0,0,0.0,6032.0,['Ninja Theory'],['Xbox Game Studios'],5568.0,775.0,100000 - 200000,310.0,0.0,325.0,0.0,87.0,6051.0,87.0,162.0,2024.0,Senua’s Saga: Hellblade II,49.99,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.23516973969554605
429300.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/429300/header.jpg?t=1731001165,1,1,1,0.0,0.0,['Scarlet String Studios'],['Scarlet String Studios'],843.0,109.0,100000 - 200000,7.0,0.0,7.0,0.0,88.0,958.0,80.0,10.0,2016.0,Sepia Tears,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.061284307074849366
952250.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/952250/header.jpg?t=1698595203,1,1,0,0.0,0.0,['98DEMAKE'],['98DEMAKE'],1939.0,325.0,100000 - 200000,0.0,0.0,0.0,0.0,85.0,2266.0,70.0,17.0,2018.0,SEPTEMBER 1999,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1424878059256044
2249160.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2249160/header.jpg?t=1726572967,1,0,0,0.0,2269.0,['EMIKA_GAMES'],['EMIKA_GAMES'],2231.0,306.0,50000 - 100000,58.0,0.0,58.0,0.0,87.0,2269.0,84.0,26.0,2023.0,September 7th,6.99,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1426126294561629
253940.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/253940/header.jpg?t=1576488973,1,1,1,70.0,545.0,[],['Topware Interactive'],0.0,0.0,0 - 0,0.0,0.0,0.0,0.0,82.0,545.0,-1.0,-1.0,2013.0,Septerra Core,7.99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.008118529822456266
1919460.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1919460/header.jpg?t=1680295710,1,0,0,0.0,3767.0,['Sad Socket'],['Sad Socket'],3804.0,253.0,200000 - 500000,426.0,0.0,696.0,0.0,93.0,3769.0,92.0,13.0,2022.0,Seraph's Last Stand,0.99,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.19049489106455528
272060.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/272060/header.jpg?t=1730388838,1,1,1,0.0,0.0,['Senscape'],['Senscape'],4936.0,1475.0,10000000 - 20000000,94.0,0.0,34.0,0.0,77.0,6409.0,80.0,15.0,2014.0,Serena,0.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.24059422721668589
522210.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/522210/header.jpg?t=1733498828,1,1,1,64.0,1203.0,['Draw Distance'],['Curve Games'],3192.0,527.0,1000000 - 2000000,0.0,0.0,0.0,0.0,87.0,1209.0,93.0,16.0,2017.0,Serial Cleaner,14.99,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08322791576341806
594040.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/594040/header.jpg?t=1686304222,1,0,0,0.0,508.0,['CREW Studio Krüger UG'],['CREW Studio Krüger UG'],377.0,151.0,50000 - 100000,0.0,0.0,0.0,0.0,71.0,508.0,-1.0,-1.0,2019.0,SERIES MAKERS TYCOON,4.99,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001495276883386453
204340.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/204340/header.jpg?t=1728688287,1,0,0,74.0,10360.0,['Croteam'],['Devolver Digital'],11133.0,1289.0,2000000 - 5000000,0.0,0.0,0.0,0.0,89.0,10379.0,91.0,69.0,2012.0,Serious Sam 2,9.99,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2860909834335088
41070.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/41070/header.jpg?t=1728688460,1,1,1,72.0,20818.0,['Croteam'],['Devolver Digital'],24314.0,3203.0,500000 - 1000000,0.0,0.0,0.0,0.0,88.0,20841.0,88.0,134.0,2011.0,Serious Sam 3: BFE,29.99,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3518874159379157
257420.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/257420/header.jpg?t=1728688201,1,0,0,68.0,13954.0,['Croteam'],['Devolver Digital'],13182.0,2622.0,1000000 - 2000000,695.0,393.0,587.0,393.0,83.0,13964.0,85.0,97.0,2020.0,Serious Sam 4,39.99,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3140932007636306
227780.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/227780/header.jpg?t=1582213660,1,0,0,0.0,2994.0,"['Croteam', 'Alligator Pit']",['Devolver Digital'],3190.0,337.0,500000 - 1000000,462.0,358.0,91.0,358.0,90.0,2996.0,76.0,26.0,2019.0,Serious Sam Classics: Revolution,9.99,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1688364597392668
41050.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/41050/header.jpg?t=1728688619,1,0,0,87.0,2678.0,['Croteam'],['Devolver Digital'],2956.0,125.0,200000 - 500000,1659.0,0.0,29.0,0.0,96.0,2683.0,95.0,20.0,2019.0,Serious Sam Classic: The First Encounter,5.99,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15842519491621937
41060.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/41060/header.jpg?t=1728688511,1,0,0,85.0,1549.0,['Croteam'],['Devolver Digital'],1736.0,71.0,100000 - 200000,238.0,0.0,242.0,0.0,96.0,1556.0,93.0,16.0,2019.0,Serious Sam Classic: The Second Encounter,5.99,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1070267999034459
111600.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/111600/header.jpg?t=1728688347,1,0,0,0.0,629.0,"[""Mommy's Best Games"", 'Croteam']",['Devolver Digital'],696.0,143.0,200000 - 500000,17.0,0.0,15.0,0.0,83.0,630.0,-1.0,-1.0,2011.0,Serious Sam Double D XXL,9.99,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.021775145881585457
41000.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/41000/header.jpg?t=1728687623,1,0,0,68.0,6507.0,['Croteam'],['Devolver Digital'],7516.0,521.0,1000000 - 2000000,0.0,0.0,0.0,0.0,93.0,6533.0,87.0,77.0,2009.0,Serious Sam HD: The First Encounter,14.99,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24240269339097567
41014.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/41014/header.jpg?t=1728688684,1,0,0,76.0,630.0,['Croteam'],['Devolver Digital'],736.0,73.0,200000 - 500000,0.0,0.0,0.0,0.0,91.0,631.0,-1.0,-1.0,2010.0,Serious Sam HD: The Second Encounter,19.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.021924611279830114
